ID_EQ_ESP;NOME;NOME_POPULAR;TIPO;TIPO_LOGRADOURO;LOGRADOURO;NUMERO;COMPLEMENTO;NOME_BAIRRO_POPULAR;REF_LOGRADOURO;GEOMETRIA;GESTOR_EQUIP_ESPORT;STATUS
1281;QUADRA DO PARQUE 1º DE MAIO;;QUADRA DE FUTSAL;RUA;SANTA CRUZ;130.0;;MINASLÂNDIA; ;POINT (612080.59 7804257.35);FPMZB-SMMA;ATIVO
1280;CAMPO DO PARQUE ECOLÓGICO DO NOVA GRANADA;CAMPO DO PARQUE ECOLÓGICO DO NOVA GRANADA, ARENA MORRO DAS PEDRAS - A, PARQUE DO LIXÃO - A;CAMPO DE FUTEBOL;RUA;MARCELO DE ARAUJO BRAGA;925.0;;SÃO JORGE III; ;POINT (608375.88 7793786.85);FPMZB-SMMA;ATIVO
1260;CAMPO DO SANTA MÔNICA;ESTÁDIO CLEBER SOARES DE ANDRADE;CAMPO DE FUTEBOL;RUA;JANETE CLAIR;171.0;;SANTA MÔNICA; ;POINT (607121.92 7807598.73);CONCESSÃO VÁRZEA VIVA;ATIVO
1324;QUADRA DA PRAÇA TIÃO DOS SANTOS;PARQUE TIÃO DOS SANTOS;QUADRA POLIESPORTIVA;RUA;OPERARIO SILVA;290.0;;SÃO GABRIEL; ;POINT (613446.48 7803943.82);FPMZB-SMMA;ATIVO
2785;PISTA DE SKATE DO PARQUE TIÃO DOS SANTOS;;PISTA DE SKATE;RUA;OPERARIO SILVA;290.0;;SÃO GABRIEL; ;POINT (613461.99 7803943.42);FPMZB-SMMA;ATIVO
1249;CAMPO DO RADIANTE;COMUNIDADE DA LAGOA;CAMPO DE FUTEBOL;RUA;JOSE SABINO MACIEL;202.0;;LAGOA; ;POINT (604697.31 7809328.39);SMEL;ATIVO
1758;ACADEMIA DO PARQUE ROSINHA CADAR;;ACADEMIA A CÉU ABERTO;RUA;RODRIGUES CALDAS;315.0;;SANTO AGOSTINHO; ;POINT (609644.0 7795703.0);FPMZB-SMMA;ATIVO
1256;QUADRA DA PRAÇA CULTURA RACIONAL;;QUADRA RECREATIVA;RUA;SANTO ANTONIO DE LISBOA;6.0;;SÃO JOÃO BATISTA; ;POINT (608080.21 7808513.54);SMEL;ATIVO
1667;ACADEMIA DO PARQUE ROBERTO BURLE MARX;;ACADEMIA A CÉU ABERTO;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (604867.0 7788156.0);FPMZB-SMMA;ATIVO
1828;CAMPO DO PARQUE ROBERTO BURLE MARX;PARQUE DAS ÁGUAS;CAMPO DE FUTEBOL;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605002.42 7788363.43);FPMZB-SMMA;ATIVO
1829;QUADRA DO PARQUE ROBERTO BURLE MARX 1;PARQUE DAS ÁGUAS;QUADRA DE FUTSAL;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605089.55 7788331.46);FPMZB-SMMA;INATIVO
1830;QUADRA DO PARQUE ROBERTO BURLE MARX 2;PARQUE DAS ÁGUAS;QUADRA POLIESPORTIVA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605028.41 7788300.22);FPMZB-SMMA;ATIVO
1831;QUADRA DO PARQUE ROBERTO BURLE MARX 3;PARQUE DAS ÁGUAS;QUADRA POLIESPORTIVA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605043.92 7788306.07);FPMZB-SMMA;ATIVO
1832;QUADRA DO PARQUE ROBERTO BURLE MARX 4;PARQUE DAS ÁGUAS;QUADRA DE PETECA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605037.30 7788273.57);FPMZB-SMMA;ATIVO
1833;QUADRA DO PARQUE ROBERTO BURLE MARX 5;PARQUE DAS ÁGUAS;QUADRA DE PETECA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605045.55 7788276.26);FPMZB-SMMA;ATIVO
1834;QUADRA DO PARQUE ROBERTO BURLE MARX 6;PARQUE DAS ÁGUAS;QUADRA DE PETECA;AVENIDA;XIMANGO;809.0;;SERRA DO CURRAL; ;POINT (605054.45 7788279.23);FPMZB-SMMA;ATIVO
1346;CAMPO DO SANTA RITA;CAMPO DO SANTINHA;CAMPO DE FUTEBOL;RUA;DARIO FERREIRA MENDES;99.0;;SANTA RITA; ;POINT (601458.89 7787400.68);SMEL;ATIVO
1527;ACADEMIA DA RUA GURUTUBA;ACADEMIA DA PRAÇA DE ESPORTES DO GRÊMIO MINEIRO;ACADEMIA A CÉU ABERTO;RUA;GURUTUBA;349.0;;NOVA ESPERANÇA; ;POINT (609217.26 7798940.40);SMEL;ATIVO
1286;QUADRA DA PRAÇA CÂNDIDO PORTINARI;;QUADRA POLIESPORTIVA;RUA;JOAO DORNAS FILHO;33.0;;TUPI A; ;POINT (612821.92 7805858.13);SMEL;ATIVO
1490;ACADEMIA DO CENTRO DE REFERÊNCIA DA PESSOA IDOSA;TANCREDÃO;ACADEMIA A CÉU ABERTO;RUA;PERDIZES;336.0;;MONSENHOR MESSIAS; ;POINT (607590.0 7797941.0);SMASAC;ATIVO
2322;QUADRA DO CENTRO DE REFERÊNCIA DA PESSOA IDOSA;;QUADRA POLIESPORTIVA;RUA;PERDIZES;336.0;;MONSENHOR MESSIAS; ;POINT (607567.48 7797934.65);SMASAC;ATIVO
1259;CAMPO TELÊ SANTANA;;CAMPO DE FUTEBOL;RUA;AUGUSTO DOS ANJOS;1015.0;;RIO BRANCO; ;POINT (606183.48 7808198.11);SMEL;ATIVO
3212;ESTAÇÃO TREINO LIVRE TELÊ SANTANA;;ACADEMIA A CÉU ABERTO;RUA;AUGUSTO DOS ANJOS;1015.0;;RIO BRANCO; ;POINT (606172.44 7808270.18);SMEL;ATIVO
2001;QUADRA DA PRAÇA JOÃO JOSÉ DE ARAÚJO 1;MINAS CAIXA;QUADRA POLIESPORTIVA;RUA;WALFRIDO TEIXEIRA SIMOES;250.0;;MINASCAIXA; ;POINT (609083.39 7809514.18);SMEL;ATIVO
2002;QUADRA DA PRAÇA JOÃO JOSÉ DE ARAÚJO 2;MINAS CAIXA;QUADRA DE VÔLEI;RUA;WALFRIDO TEIXEIRA SIMOES;250.0;;MINASCAIXA; ;POINT (609065.95 7809526.40);SMEL;ATIVO
2261;PISTA DE MALHA DO COMPLEXO ESPORTIVO VALE DO JATOBÁ;ESTRELA DO VALE;PISTA DE MALHA;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600943.73 7787424.71);SMEL;ATIVO
1694;ACADEMIA DO COMPLEXO ESPORTIVO VALE DO JATOBÁ;;ACADEMIA A CÉU ABERTO;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600932.0 7787374.29);SMEL;ATIVO
1835;PISTA DE SKATE DO COMPLEXO ESPORTIVO VALE DO JATOBÁ;ESTRELA DO VALE;PISTA DE SKATE;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600931.08 7787333.85);SMEL;ATIVO
1836;CAMPO DO COMPLEXO ESPORTIVO VALE DO JATOBÁ;ESTRELA DO VALE;CAMPO DE FUTEBOL;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600981.03 7787307.75);SMEL;ATIVO
1837;GINÁSIO DO COMPLEXO ESPORTIVO VALE DO JATOBÁ;ESTRELA DO VALE;GINÁSIO;AVENIDA;SENADOR LEVINDO COELHO;2280.0;;VALE DO JATOBÁ; ;POINT (600956.57 7787392.42);SMEL;ATIVO
2009;CAMPO DO CÉU AZUL 1;;CAMPO DE FUTEBOL;RUA;JOAO GUALBERTO DOS SANTOS;801.0;;CÉU AZUL; ;POINT (604396.39 7807323.36);SMEL;ATIVO
2010;CAMPO DO CÉU AZUL 2;;CAMPO DE FUTEBOL SOCIETY;RUA;JOAO GUALBERTO DOS SANTOS;801.0;;CÉU AZUL; ;POINT (604334.38 7807304.21);SMEL;ATIVO
1926;QUADRA DO PARQUE ECOLÓGICO CAIÇARA;;QUADRA DE VÔLEI;RUA;DO TICO-TICO;77.0;;ALTO CAIÇARAS; ;POINT (607527.14 7799666.99);FPMZB-SMMA;ATIVO
1927;CAMPO DO PARQUE ECOLÓGICO CAIÇARA;;CAMPO DE FUTEBOL SOCIETY;RUA;DO TICO-TICO;77.0;;ALTO CAIÇARAS; ;POINT (607550.97 7799642.36);FPMZB-SMMA;ATIVO
1485;ACADEMIA DO PARQUE ECOLÓGICO CAIÇARA;;ACADEMIA A CÉU ABERTO;RUA;DO TICO-TICO;77.0;;ALTO CAIÇARAS; ;POINT (607501.0 7799711.0);FPMZB-SMMA;ATIVO
2301;QUADRA DA PRAÇA JOSÉ SOBRINHO DE BARROS;;QUADRA POLIESPORTIVA;RUA;MATILDES AUGUSTA DE JESUS;125.0;;DIAMANTE; ;POINT (601808.07 7789514.59);SMEL;ATIVO
1344;CAMPO CASTANHEIRA II;BEIRA RIO, BOI;CAMPO DE FUTEBOL SOCIETY;RUA;SILVESTRE BONFIM DOS SANTOS;122.0;;CASTANHEIRA; ;POINT (601585.61 7788862.03);SMEL;ATIVO
1884;QUADRA DO TUPINAMBÁS;;QUADRA POLIESPORTIVA;RUA;SANTO AGOSTINHO;1580.0;;HORTO FLORESTAL; ;POINT (613801.19 7799332.35);SMEL;ATIVO
1885;CAMPO DO TUPINAMBÁS;;CAMPO DE FUTEBOL;RUA;SANTO AGOSTINHO;1580.0;;HORTO FLORESTAL; ;POINT (613839.56 7799364.92);SMEL;ATIVO
1351;CAMPO DA ASSOC. DOS MORADORES DO CONJ. FLÁVIO DE OLIVEIRA;DRAGÕES, UNIÃO;CAMPO DE FUTEBOL;RUA;FLAVIO DE OLIVEIRA;85.0;;SERRA DO CURRAL; ;POINT (604497.09 7788212.60);SMEL;ATIVO
1513;ACADEMIA DO PARQUE ORLANDO DE CARVALHO SILVEIRA;;ACADEMIA A CÉU ABERTO;RUA;JURUA;860.0;;SILVEIRA; ;POINT (612186.27 7799697.90);FPMZB-SMMA;ATIVO
1297;CAMPO DA VILA SÃO VICENTE;;CAMPO DE FUTEBOL SOCIETY;RUA;NOSSA SENHORA DE FATIMA;150.0;;PADRE EUSTÁQUIO; ;POINT (606385.63 7796921.61);SMEL;ATIVO
1331;CAMPO DO NAJA;;CAMPO DE FUTEBOL;RUA;CASTELO NOVO;555.0;;VILA NOVO SÃO LUCAS; ;POINT (614337.10 7795625.84);SMEL;ATIVO
1552;ACADEMIA DO PARQUE DO PLANALTO;;ACADEMIA A CÉU ABERTO;RUA;SAO JOSE DO JACURI;100.0;;PLANALTO; ;POINT (609743.84 7806342.71);FPMZB-SMMA;ATIVO
1248;QUADRA DO PARQUE DO PLANALTO;;QUADRA POLIESPORTIVA;RUA;SAO JOSE DO JACURI;100.0;;PLANALTO; ;POINT (609722.83 7806367.19);FPMZB-SMMA;ATIVO
1778;ACADEMIA DO PARQUE AMILCAR VIANNA MARTINS;;ACADEMIA A CÉU ABERTO;RUA;COBRE;114.0;;CRUZEIRO; ;POINT (612458.22 7794473.16);FPMZB-SMMA;ATIVO
1276;CAMPO DO VISTA ALEGRE;;CAMPO DE FUTEBOL;RUA;CRISPIM JAQUES;1003.0;;VISTA ALEGRE; ;POINT (604505.36 7793049.48);SMED;ATIVO
1285;CAMPO DO SÃO BERNARDO;;CAMPO DE FUTEBOL;RUA;EDNA QUENTEL;329.0;;SÃO BERNARDO; ;POINT (610395.58 7805126.69);SMEL;ATIVO
2765;QUADRA DO CRAS SANTA ROSA;;QUADRA POLIESPORTIVA;RUA;MAJOR DELFINO DE PAULA;2553.0;;SÃO FRANCISCO; ;POINT (608953.14 7801329.25);SMASAC;ATIVO
2343;PISTA DE SKATE DA PRAÇA ARENA DE SKATE;;PISTA DE SKATE;AVENIDA;MEM DE SA;2047.0;;SANTANA DO CAFEZAL; ;POINT (614421.31 7795522.25);SMEL;ATIVO
1268;CAMPO DO TAÇA DE OURO;ESTÁDIO LAUDELINO GONÇALVES RIBEIRO,LAGOA DO NADO ;CAMPO DE FUTEBOL;RUA;GENERAL EPHIGENIO RUAS SANTOS;164.0;;ITAPOÃ; ;POINT (609118.79 7805974.34);PERMISSÃO DE USO;ATIVO
1318;GINÁSIO AIURUOCA;;GINÁSIO;RUA;AIURUOCA;425.0;;SÃO PAULO; ;POINT (612634.17 7802852.20);SMED;ATIVO
1728;ACADEMIA DO PARQUE TOM JOBIM;;ACADEMIA A CÉU ABERTO;RUA;DOUTOR ISMAEL DE FARIA;150.0;;LUXEMBURGO; ;POINT (609358.0 7793589.0);FPMZB-SMMA;ATIVO
1571;ACADEMIA DO CENTRO CULTURAL ZILAH SPÓSITO;;ACADEMIA A CÉU ABERTO;RUA;CARNAUBA;286.0;B;ZILAH SPÓSITO; ;POINT (612760.95 7810198.55);FMC-SMC;ATIVO
1235;QUADRA DO CENTRO CULTURAL ZILAH SPÓSITO;;QUADRA POLIESPORTIVA;RUA;CARNAUBA;928.0;;ZILAH SPÓSITO; ;POINT (612770.54 7810182.38);FMC-SMC;ATIVO
1334;CAMPO MARIA BRASILINA 1;UNIDOS DA BRASILINA, PRAÇA DA GROTA, PRAÇA 4.301;CAMPO DE FUTEBOL SOCIETY;RUA;JOAO DE PAULA;375.0;;SAGRADA FAMÍLIA; ;POINT (613183.16 7799174.50);SMEL;ATIVO
2201;CAMPO MARIA BRASILINA 2;UNIDOS DA BRASILINA, PRAÇA DA GROTA, PRAÇA 4.301;QUADRA POLIESPORTIVA;RUA;JOAO DE PAULA;375.0;;SAGRADA FAMÍLIA; ;POINT (613215.43 7799166.01);SMEL;ATIVO
1928;GINÁSIO DO CENTRO POLIESPORTIVO DOM BOSCO;;GINÁSIO;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604649.31 7797908.67);SMEL;ATIVO
1929;QUADRA DO CENTRO POLIESPORTIVO DOM BOSCO 1;;QUADRA POLIESPORTIVA;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604651.04 7797940.81);SMEL;ATIVO
1930;QUADRA DO CENTRO POLIESPORTIVO DOM BOSCO 2;;QUADRA DE PETECA;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604671.57 7797900.89);SMEL;ATIVO
1931;PISTA DE SKATE DO CENTRO POLIESPORTIVO DOM BOSCO;;PISTA DE SKATE;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604673.30 7797912.12);SMEL;ATIVO
1479;ACADEMIA DO CENTRO POLIESPORTIVO DOM BOSCO;;ACADEMIA A CÉU ABERTO;RUA;TABAPUAM;550.0;;DOM BOSCO; ;POINT (604677.45 7797937.66);SMEL;ATIVO
1568;ACADEMIA DO ESPAÇO ESPORTIVO SALGADO FILHO;;ACADEMIA A CÉU ABERTO;AVENIDA;TERESA CRISTINA;5214.0;;SALGADO FILHO; ;POINT (606061.07 7794325.06);SMEL;ATIVO
1951;QUADRA DA PRAÇA SALGADO FILHO;MHM (MELHOR HONRA AO MÉRITO);QUADRA POLIESPORTIVA;AVENIDA;TERESA CRISTINA;6799.0;;SALGADO FILHO; ;POINT (606061.46 7794264.73);SMEL;ATIVO
1952;CAMPO DO SALGADO FILHO;MHM (MELHOR HONRA AO MÉRITO);CAMPO DE FUTEBOL;AVENIDA;TERESA CRISTINA;6799.0;;SALGADO FILHO; ;POINT (606086.11 7794301.71);CONCESSÃO VÁRZEA VIVA;ATIVO
3032;QUADRA DA PRAÇA OSWALDO ZUCCHERATE;;QUADRA POLIESPORTIVA;AVENIDA;TERESA CRISTINA;4471.0;;NOVA SUISSA; ;POINT (606502.75 7795565.55);SMEL;ATIVO
1322;CAMPO DA VILA MARIA;;CAMPO DE FUTEBOL SOCIETY;AVENIDA;DOS SOCIAIS;225.0;;VILA MARIA; ;POINT (616761.72 7804606.58);SMEL;ATIVO
2342;QUADRA DO CRAS SÃO JOSÉ;;QUADRA POLIESPORTIVA;RUA;JOAQUIM JOSE RIBEIRO;50.0;;MANACÁS; ;POINT (605163.05 7799235.52);SMASAC;ATIVO
1347;CAMPO DO PALMEIRAS DO JATOBÁ IV;REAL;CAMPO DE FUTEBOL;RUA;LACYR MAFFIA;115.0;;VALE DO JATOBÁ; ;POINT (600691.11 7787841.02);SMEL;ATIVO
1295;CAMPO ETELVINA CARNEIRO;;CAMPO DE FUTEBOL;RUA;DOIS MIL QUATROCENTOS E DEZESSETE;245.0;;ETELVINA CARNEIRO; ;POINT (611923.36 7808896.81);SMEL;ATIVO
1287;QUADRA DO CENTRO ESPORTIVO ATHAYDE ALVES VIANNA;FLORAMAR;QUADRA POLIESPORTIVA;AVENIDA;JOAQUIM CLEMENTE;381.0;;FLORAMAR; ;POINT (611682.96 7805892.22);SMEL;ATIVO
1886;QUADRA DA PRAÇA LOUIS BRAILLE 1;PRAÇA DA SAUDADE;QUADRA POLIESPORTIVA;RUA;JURAMENTO;577.0;;SAUDADE; ;POINT (615062.15 7797156.89);SMEL;ATIVO
1887;QUADRA DA PRAÇA LOUIS BRAILLE 2;PRAÇA DA SAUDADE;QUADRA POLIESPORTIVA;RUA;JURAMENTO;577.0;;SAUDADE; ;POINT (615031.28 7797153.53);SMEL;ATIVO
1888;QUADRA DA PRAÇA LOUIS BRAILLE 3;PRAÇA DA SAUDADE;QUADRA POLIESPORTIVA;RUA;JURAMENTO;577.0;;SAUDADE; ;POINT (615057.11 7797121.51);SMEL;ATIVO
1889;CAMPO DA SAUDADE;PRAÇA DA SAUDADE;CAMPO DE FUTEBOL SOCIETY;RUA;JURAMENTO;577.0;;SAUDADE; ;POINT (615097.14 7797108.98);SMEL;ATIVO
1340;CAMPO DA VILA MARÇOLA;;CAMPO DE FUTEBOL SOCIETY;ESTRADA;DAS ANTENAS;55.0;;BALEIA; ;POINT (614552.74 7794556.20);SMEL;ATIVO
1402;ACADEMIA DO CAC SERRANO;;ACADEMIA A CÉU ABERTO;RUA;TOCANTINS;445.0;;CONJUNTO CELSO MACHADO; ;POINT (603616.03 7801009.50);SMASAC;ATIVO
1320;CAMPO DO POPULAR;;CAMPO DE FUTEBOL;RUA;DO CAMPO;12.0;;VILA SÃO PAULO; ;POINT (612692.81 7802987.29);SMEL;ATIVO
1345;CAMPO INTERLAGOS FUTEBOL CLUBE;;CAMPO DE FUTEBOL;RUA;BRUNO FELIPE FERREIRA;135.0;;SOLAR DO BARREIRO; ;POINT (603378.22 7786928.58);SMEL;ATIVO
1279;CAMPO DA ASSOCIAÇÃO ATLÉTICA GRAJAÚ;CASCALHO;CAMPO DE FUTEBOL;RUA;EDUARDO PRADO;506.0;;SÃO JORGE II; ;POINT (608790.52 7794659.99);SMEL;ATIVO
2566;ACADEMIA DA RUA PADRE JOAO BURNIER;;ACADEMIA A CÉU ABERTO;RUA;PADRE JOAO BURNIER;22.0;;TREVO; ;POINT (604742.06 7806016.17);SMEL;ATIVO
1284;QUADRA DA PRAÇA PLÁCIDO DE CASTRO;;QUADRA POLIESPORTIVA;PRACA;PLACIDO DE CASTRO;20.0;;CAMPO ALEGRE; ;POINT (610252.61 7806846.03);SMEL;ATIVO
2302;QUADRA DA PRAÇA DO SERENO;;QUADRA POLIESPORTIVA;RUA;SERENO;2444.0;;SÃO JORGE III; ;POINT (608602.25 7794373.17);SMEL;ATIVO
1243;QUADRA DO CONJUNTO ESPERANÇA;;QUADRA POLIESPORTIVA;RUA;ATLANTA;573.0;;ESPERANÇA; ;POINT (605881.35 7788998.28);SMEL;ATIVO
1323;CAMPO DO JARDIM BELMONTE;PALMEIRAS;CAMPO DE FUTEBOL;RUA;DOM SILVERIO GOMES PIMENTA;425.0;;BELMONTE; ;POINT (615156.53 7805066.94);SMEL;ATIVO
1263;QUADRA DO SANTA ROSA;CALDAS DA RAINHA;QUADRA POLIESPORTIVA;RUA;CALDAS DA RAINHA;565.0;;SÃO FRANCISCO; ;POINT (609767.89 7802390.57);SMEL;ATIVO
1305;CAMPO DO DANÚBIO;;CAMPO DE FUTEBOL;RUA;RONDONIA;400.0;;CALIFÓRNIA; ;POINT (603536.67 7798372.21);SLU;ATIVO
1278;ESTÁDIO NILSON ALMEIDA;CAMPO ARENA MORRO DAS PEDRAS, PARQUE ECOLÓGICO DO NOVA GRANADA, PARQUE DO LIXÃO;CAMPO DE FUTEBOL;RUA;CONSELHEIRO JOAQUIM CAETANO;1569.0;;SÃO JORGE III; ;POINT (608095.18 7793934.20);CONCESSÃO VÁRZEA VIVA;ATIVO
2323;QUADRA DO ESTÁDIO NÍLSON ALMEIDA;ARENA MORRO DAS PEDRAS - D, PARQUE DO LIXÃO - D;QUADRA POLIESPORTIVA;RUA;CONSELHEIRO JOAQUIM CAETANO;1569.0;;SÃO JORGE III; ;POINT (608209.27 7793925.20);CONCESSÃO VÁRZEA VIVA;ATIVO
1333;CAMPO DO JONAS VEIGA I;;CAMPO DE FUTEBOL SOCIETY;RUA;MAGNESIO;22.0;;JONAS VEIGA; ;POINT (616101.49 7797256.73);CONCESSÃO VÁRZEA VIVA;ATIVO
1531;ACADEMIA DO CENTRO CULTURAL NORDESTE - USINA DE CULTURA;;ACADEMIA A CÉU ABERTO;RUA;DOM CABRAL;765.0;;IPIRANGA; ;POINT (611907.70 7800788.10);FMC-SMC;ATIVO
1561;ACADEMIA DO CLUBE DOS OFICIAIS;;ACADEMIA A CÉU ABERTO;RUA;DIABASE;200.0;;PRADO; ;POINT (608815.45 7796941.10);SMEL;ATIVO
1329;CAMPO DO MINEIRINHO;;CAMPO DE FUTEBOL;RUA;SAO VICENTE;701.0;;GRANJA DE FREITAS; ;POINT (616517.57 7798069.79);CONCESSÃO VÁRZEA VIVA;ATIVO
1316;CAMPO DO CACHOEIRINHA;;CAMPO DE FUTEBOL;RUA;FERREIRA BRETAS;211.0;;MARIA VIRGÍNIA; ;POINT (610794.98 7802420.44);PERMISSÃO DE USO;ATIVO
2681;QUADRA DO CERSAM AD NORDESTE;;QUADRA DE PETECA;RUA;ANDIROBA;600.0;;SÃO PAULO; ;POINT (612513.27 7803037.88);SMSA;ATIVO
1308;CAMPO DO BEIRA LIXO;;CAMPO DE FUTEBOL;RODOVIA;PRESIDENTE JUSCELINO KUBITSCHEK;354.0;;CALIFÓRNIA; ;POINT (602757.96 7796921.75);SLU;ATIVO
1282;CAMPO VERDE;;CAMPO DE FUTEBOL;VIA DE PEDESTRE;PRACA DOS ESPORTES;50.0;;VILA AEROPORTO; ;POINT (610216.28 7805083.56);SMEL;ATIVO
2565;ACADEMIA DA PRAÇA LEONARDO GUTIERREZ;;ACADEMIA A CÉU ABERTO;PRACA;LEONARDO GUTIERREZ;100.0;;GUTIERREZ; ;POINT (608866.40 7795255.29);SMEL;ATIVO
2621;CAMPO DO NOVA CACHOEIRINHA;CAMPO DA TRINCHEIRA CELSO MELLO DE AZEVEDO;CAMPO DE FUTEBOL SOCIETY;RUA;JURITI;394.0;;NOVA CACHOEIRINHA; ;POINT (609729.35 7800834.82);SMEL;ATIVO
2622;QUADRA DA TRINCHEIRA CELSO MELLO DE AZEVEDO 1;;QUADRA DE PETECA;RUA;JURITI;394.0;;NOVA CACHOEIRINHA; ;POINT (609747.85 7800817.60);SMEL;ATIVO
2623;QUADRA DA TRINCHEIRA CELSO MELLO DE AZEVEDO 2;;QUADRA RECREATIVA;RUA;JURITI;394.0;;NOVA CACHOEIRINHA; ;POINT (609741.03 7800870.41);SMEL;ATIVO
1315;ESTÁDIO WILSON DA SILVA PIAZZA;INCONFIDÊNCIA;CAMPO DE FUTEBOL;RUA;JUNDIAI;289.0;A;VILA TIRADENTES; ;POINT (610853.00 7799335.09);CONCESSÃO VÁRZEA VIVA;ATIVO
1644;ACADEMIA DA RUA PAIVA;;ACADEMIA A CÉU ABERTO;RUA;PAIVA;100.0;;VISTA ALEGRE; ;POINT (604645.65 7793585.63);SMEL;ATIVO
1224;QUADRA DA PRAÇA JOSÉ DE MAGALHÃES;;QUADRA DE FUTSAL;RUA;MARIA FRANCISCA;4.0;;BOA VISTA; ;POINT (614456.07 7799763.48);SMEL;ATIVO
3172;QUADRA DA VILA PINHO 1;;QUADRA RECREATIVA;RUA;COLETORA;344.0;;VILA PINHO; ;POINT (601939.13 7788353.34);SMEL;ATIVO
3173;QUADRA DA VILA PINHO 2;;CAMPO DE FUTEBOL SOCIETY;RUA;COLETORA;344.0;;VILA PINHO; ;POINT (601917.66 7788340.22);SMEL;ATIVO
1252;CAMPO DO JARDIM LEBLON;;CAMPO DE FUTEBOL;RUA;VISCONDE DE ITABORAI;275.0;;JARDIM LEBLON; ;POINT (606079.42 7807112.41);SMEL;ATIVO
1311;CAMPO DA PEDREIRA PRADO LOPES;CENTRO ESPORTIVO SÃO CRISTÓVÃO;CAMPO DE FUTEBOL SOCIETY;RUA;PEDRO LESSA;506.0;;PEDREIRA PRADO LOPES; ;POINT (609863.58 7798888.59);SMEL;ATIVO
1955;QUADRA DO HAVAÍ FUTEBOL CLUBE 1;;QUADRA DE FUTSAL;TRAVESSA;UM MIL TREZENTOS E VINTE E QUATRO;10083.0;;BETÂNIA; ;POINT (605059.53 7792683.15);SMEL;ATIVO
1956;QUADRA DO HAVAÍ FUTEBOL CLUBE 2;;QUADRA DE PETECA;TRAVESSA;UM MIL TREZENTOS E VINTE E QUATRO;10083.0;;BETÂNIA; ;POINT (605049.49 7792698.97);SMEL;ATIVO
1957;CAMPO DO HAVAÍ FUTEBOL CLUBE;;CAMPO DE FUTEBOL;TRAVESSA;UM MIL TREZENTOS E VINTE E QUATRO;10083.0;;BETÂNIA; ;POINT (605015.59 7792625.39);SMEL;ATIVO
1326;CAMPO DO SAGA ;;CAMPO DE FUTEBOL;RUA;CIRCULAR;755.0;;SÃO GABRIEL; ;POINT (613818.91 7804263.42);SMED;ATIVO
2003;QUADRA DO MANCHESTER;;QUADRA DE FUTSAL;RUA;JOVIANO COELHO JUNIOR;100.0;;RIO BRANCO; ;POINT (606816.15 7808649.26);SMEL;ATIVO
2004;CAMPO DO MANCHESTER;;CAMPO DE FUTEBOL;RUA;JOVIANO COELHO JUNIOR;100.0;;RIO BRANCO; ;POINT (606835.01 7808709.32);SMEL;ATIVO
1585;ACADEMIA DO CERSAM NOROESTE;;ACADEMIA A CÉU ABERTO;RUA;CAMARUGI;10.0;;PADRE EUSTÁQUIO; ;POINT (607779.30 7797578.33);SMSA;ATIVO
1255;QUADRA DA VILA SÃO JOÃO BATISTA;;QUADRA DE FUTSAL;BECO;DO CAMPO;77.0;;VILA SÃO JOÃO BATISTA; ;POINT (608881.60 7807976.97);SMEL;ATIVO
1304;CAMPO DO GALO ESPORTIVO DOM BOSCO;;CAMPO DE FUTEBOL;RUA;ALPINOPOLIS;84.0;;DOM CABRAL; ;POINT (605101.71 7797206.42);PERMISSÃO DE USO;ATIVO
